taxa,div007668,div002735,div006829,div006445,div000171,div008101,div007130,div003021,div007953,div003033,div004241,div006415,div006155,div002453,div005394,div000662,div003160,div005636,div005747,div005910,div001333,div006540,div001458,div007513,div001606,div000167,div006565,div007189,div004969,div002441,div002112,div003864,div001315,div008011,div004480,div000476,div003102,div005061,div002856,div000701,div005396,div007990,div002457,div004880,div000646,div006738,div000206,div006251,div001853,div006332,div006692,div002047,div004474,div004008,div007787,div002771,div006935,div001135,div003375,div006561,div003810,div002656,div003523,div001039,div001862,div000058,div003040,div005516,div000401,div004118,div007277,div002472,div000746,div000420,div003600,div006090,div002979,div007012,div006034,div000321,div002428,div000213,div007585,div007253,div002315,div006409,div003067,div005965,div007325,div006952,div006024,div001572,div001020,div002546,div005475,div004138,div004106,div005222,div001158,div001803,div006899,div007973,div002199,div005784,div007266,div006687,div002695,div002252,div003416,div000725,div007442,div007169,div006567,div004753,div001474,div000546,div000061,div004356,div004942,div001362,div004101,div007308,div007739,div003288,div006376,div004068,div008076,div001679,div002663,div005060,div002291,div000936,div000073,div007118,div002761,div006911,div005162,div003331,div000053,div008179,div004495,div007613,div005864,div007620,div001140,div003513,div003548,div003047,div006821,div006666,div004425,div003883,div005540,div003956,div005073,div002679,div002334,div007091,div001902,div005482,div007129,div004135,div008094,div004529,div004302,div004701,div000156,div002463,div003933,div001791,div006843,div006844,div006997,div006020,div000287,div006491,div003720,div003373,div002557,div000434,div005095,div007377,div003577,div002478,div006012,div005678,div001225,div003535,div006062,div004784,div007805,div002102,div005611,div004366,div000937,div006374,div005080,div002396,div003279,div002433
NumTri020,8,6,7,7,4,9,8,7,9,7,5,7,6,6,7,5,6,7,7,8,6,7,6,8,6,4,7,7,7,6,5,8,6,9,6,5,6,7,7,5,7,9,6,7,5,7,4,6,7,6,7,7,6,8,8,6,8,5,7,7,7,6,7,5,7,4,7,7,5,5,7,6,5,5,7,8,7,8,8,5,6,4,8,7,6,7,7,8,7,8,8,6,6,6,7,5,5,6,5,7,7,9,5,7,7,7,6,5,7,5,8,7,7,6,6,5,4,6,7,6,5,7,8,6,6,8,9,6,6,7,5,6,4,8,6,7,6,7,4,9,6,8,7,8,5,7,7,7,7,7,6,8,7,8,7,6,6,8,7,7,8,5,9,6,5,6,4,6,8,6,7,7,8,8,5,7,7,7,6,5,7,7,7,6,8,7,5,7,8,6,8,5,7,6,6,6,7,6,6,6
NumTri026,8,6,7,7,4,9,8,7,9,7,5,7,6,6,7,5,6,7,7,8,6,7,6,8,6,4,7,7,7,6,5,8,6,9,6,5,6,7,7,5,7,9,6,7,5,7,4,6,7,6,7,7,6,8,8,6,8,5,7,7,7,6,7,5,7,4,7,7,5,5,7,6,5,5,7,8,7,8,8,5,6,4,8,7,6,7,7,8,7,8,8,6,6,6,7,5,5,6,5,7,7,9,5,7,7,7,6,5,7,5,8,7,7,6,6,5,4,6,7,6,5,7,8,6,6,8,9,6,6,7,5,6,4,8,6,7,6,7,4,9,6,8,7,8,5,7,7,7,7,7,6,8,7,8,7,6,6,8,7,7,8,5,9,6,5,6,4,6,8,6,7,7,8,8,5,7,7,7,6,5,7,7,7,6,8,7,5,7,8,6,8,5,7,6,6,6,7,6,6,6
NumTri027,8,6,7,7,4,9,8,7,9,7,5,7,6,6,7,5,6,7,7,8,6,7,6,8,6,4,7,7,7,6,5,8,6,9,6,5,6,7,7,5,7,9,6,7,5,7,4,6,7,6,7,7,6,8,8,6,8,5,7,7,7,6,7,5,7,4,7,7,5,5,7,6,5,5,7,8,7,8,8,5,6,4,8,7,6,7,7,8,7,8,8,6,6,6,7,5,5,6,5,7,7,9,5,7,7,7,6,5,7,5,8,7,7,6,6,5,4,6,7,6,5,7,8,6,6,8,9,6,6,7,5,6,4,8,6,7,6,7,4,9,6,8,7,8,5,7,7,7,7,7,6,8,7,8,7,6,6,8,7,7,8,5,9,6,5,6,4,6,8,6,7,7,8,8,5,7,7,7,6,5,7,7,7,6,8,7,5,7,8,6,8,5,7,6,6,6,7,6,6,6
NumTri030,8,6,7,7,4,9,8,7,9,7,5,7,6,6,7,5,6,7,7,8,6,7,6,8,6,4,7,7,7,6,5,8,6,9,6,5,6,7,7,5,7,9,6,7,5,7,4,6,7,6,7,7,6,8,8,6,8,5,7,7,7,6,7,5,7,4,7,7,5,5,7,6,5,5,7,8,7,8,8,5,6,4,8,7,6,7,7,8,7,8,8,6,6,6,7,5,5,6,5,7,7,9,5,7,7,7,6,5,7,5,8,7,7,6,6,5,4,6,7,6,5,7,8,6,6,8,9,6,6,7,5,6,4,8,6,7,6,7,4,9,6,8,7,8,5,7,7,7,7,7,6,8,7,8,7,6,6,8,7,7,8,5,9,6,5,6,4,6,8,6,7,7,8,8,5,7,7,7,6,5,7,7,7,6,8,7,5,7,8,6,8,5,7,6,6,6,7,6,6,6
NumTri035,8,6,7,7,4,9,8,7,9,7,5,7,6,6,7,5,6,7,7,8,6,7,6,8,6,4,7,7,7,6,5,8,6,9,6,5,6,7,7,5,7,9,6,7,5,7,4,6,7,6,7,7,6,8,8,6,8,5,7,7,7,6,7,5,7,4,7,7,5,5,7,6,5,5,7,8,7,8,8,5,6,4,8,7,6,7,7,8,7,8,8,6,6,6,7,5,5,6,5,7,7,9,5,7,7,7,6,5,7,5,8,7,7,6,6,5,4,6,7,6,5,7,8,6,6,8,9,6,6,7,5,6,4,8,6,7,6,7,4,9,6,8,7,8,5,7,7,7,7,7,6,8,7,8,7,6,6,8,7,7,8,5,9,6,5,6,4,6,8,6,7,7,8,8,5,7,7,7,6,5,7,7,7,6,8,7,5,7,8,6,8,5,7,6,6,6,7,6,6,6
NumTri18R,8,6,7,7,4,9,8,7,9,7,5,7,6,6,7,5,6,7,7,8,6,7,6,8,6,4,7,7,7,6,5,8,6,9,6,5,6,7,7,5,7,9,6,7,5,7,4,6,7,6,7,7,6,8,8,6,8,5,7,7,7,6,7,5,7,4,7,7,5,5,7,6,5,5,7,8,7,8,8,5,6,4,8,7,6,7,7,8,7,8,8,6,6,6,7,5,5,6,5,7,7,9,5,7,7,7,6,5,7,5,8,7,7,6,6,5,4,6,7,6,5,7,8,6,6,8,9,6,6,7,5,6,4,8,6,7,6,7,4,9,6,8,7,8,5,7,7,7,7,7,6,8,7,8,7,6,6,8,7,7,8,5,9,6,5,6,4,6,8,6,7,7,8,8,5,7,7,7,6,5,7,7,7,6,8,7,5,7,8,6,8,5,7,6,6,6,7,6,6,6
NumTri20R,8,6,7,7,4,9,8,7,9,7,5,7,6,6,7,5,6,7,7,8,6,7,6,8,6,4,7,7,7,6,5,8,6,9,6,5,6,7,7,5,7,9,6,7,5,7,4,6,7,6,7,7,6,8,8,6,8,5,7,7,7,6,7,5,7,4,7,7,5,5,7,6,5,5,7,8,7,8,8,5,6,4,8,7,6,7,7,8,7,8,8,6,6,6,7,5,5,6,5,7,7,9,5,7,7,7,6,5,7,5,8,7,7,6,6,5,4,6,7,6,5,7,8,6,6,8,9,6,6,7,5,6,4,8,6,7,6,7,4,9,6,8,7,8,5,7,7,7,7,7,6,8,7,8,7,6,6,8,7,7,8,5,9,6,5,6,4,6,8,6,7,7,8,8,5,7,7,7,6,5,7,7,7,6,8,7,5,7,8,6,8,5,7,6,6,6,7,6,6,6
NumTri25R,8,6,7,7,4,9,8,7,9,7,5,7,6,6,7,5,6,7,7,8,6,7,6,8,6,4,7,7,7,6,5,8,6,9,6,5,6,7,7,5,7,9,6,7,5,7,4,6,7,6,7,7,6,8,8,6,8,5,7,7,7,6,7,5,7,4,7,7,5,5,7,6,5,5,7,8,7,8,8,5,6,4,8,7,6,7,7,8,7,8,8,6,6,6,7,5,5,6,5,7,7,9,5,7,7,7,6,5,7,5,8,7,7,6,6,5,4,6,7,6,5,7,8,6,6,8,9,6,6,7,5,6,4,8,6,7,6,7,4,9,6,8,7,8,5,7,7,7,7,7,6,8,7,8,7,6,6,8,7,7,8,5,9,6,5,6,4,6,8,6,7,7,8,8,5,7,7,7,6,5,7,7,7,6,8,7,5,7,8,6,8,5,7,6,6,6,7,6,6,6
NumTri26R,8,6,7,7,4,9,8,7,9,7,5,7,6,6,7,5,6,7,7,8,6,7,6,8,6,4,7,7,7,6,5,8,6,9,6,5,6,7,7,5,7,9,6,7,5,7,4,6,7,6,7,7,6,8,8,6,8,5,7,7,7,6,7,5,7,4,7,7,5,5,7,6,5,5,7,8,7,8,8,5,6,4,8,7,6,7,7,8,7,8,8,6,6,6,7,5,5,6,5,7,7,9,5,7,7,7,6,5,7,5,8,7,7,6,6,5,4,6,7,6,5,7,8,6,6,8,9,6,6,7,5,6,4,8,6,7,6,7,4,9,6,8,7,8,5,7,7,7,7,7,6,8,7,8,7,6,6,8,7,7,8,5,9,6,5,6,4,6,8,6,7,7,8,8,5,7,7,7,6,5,7,7,7,6,8,7,5,7,8,6,8,5,7,6,6,6,7,6,6,6
NumTri27R,8,6,7,7,4,9,8,7,9,7,5,7,6,6,7,5,6,7,7,8,6,7,6,8,6,4,7,7,7,6,5,8,6,9,6,5,6,7,7,5,7,9,6,7,5,7,4,6,7,6,7,7,6,8,8,6,8,5,7,7,7,6,7,5,7,4,7,7,5,5,7,6,5,5,7,8,7,8,8,5,6,4,8,7,6,7,7,8,7,8,8,6,6,6,7,5,5,6,5,7,7,9,5,7,7,7,6,5,7,5,8,7,7,6,6,5,4,6,7,6,5,7,8,6,6,8,9,6,6,7,5,6,4,8,6,7,6,7,4,9,6,8,7,8,5,7,7,7,7,7,6,8,7,8,7,6,6,8,7,7,8,5,9,6,5,6,4,6,8,6,7,7,8,8,5,7,7,7,6,5,7,7,7,6,8,7,5,7,8,6,8,5,7,6,6,6,7,6,6,6
NumTri30R,8,6,7,7,4,9,8,7,9,7,5,7,6,6,7,5,6,7,7,8,6,7,6,8,6,4,7,7,7,6,5,8,6,9,6,5,6,7,7,5,7,9,6,7,5,7,4,6,7,6,7,7,6,8,8,6,8,5,7,7,7,6,7,5,7,4,7,7,5,5,7,6,5,5,7,8,7,8,8,5,6,4,8,7,6,7,7,8,7,8,8,6,6,6,7,5,5,6,5,7,7,9,5,7,7,7,6,5,7,5,8,7,7,6,6,5,4,6,7,6,5,7,8,6,6,8,9,6,6,7,5,6,4,8,6,7,6,7,4,9,6,8,7,8,5,7,7,7,7,7,6,8,7,8,7,6,6,8,7,7,8,5,9,6,5,6,4,6,8,6,7,7,8,8,5,7,7,7,6,5,7,7,7,6,8,7,5,7,8,6,8,5,7,6,6,6,7,6,6,6
NumTri33R,8,6,7,7,4,9,8,7,9,7,5,7,6,6,7,5,6,7,7,8,6,7,6,8,6,4,7,7,7,6,5,8,6,9,6,5,6,7,7,5,7,9,6,7,5,7,4,6,7,6,7,7,6,8,8,6,8,5,7,7,7,6,7,5,7,4,7,7,5,5,7,6,5,5,7,8,7,8,8,5,6,4,8,7,6,7,7,8,7,8,8,6,6,6,7,5,5,6,5,7,7,9,5,7,7,7,6,5,7,5,8,7,7,6,6,5,4,6,7,6,5,7,8,6,6,8,9,6,6,7,5,6,4,8,6,7,6,7,4,9,6,8,7,8,5,7,7,7,7,7,6,8,7,8,7,6,6,8,7,7,8,5,9,6,5,6,4,6,8,6,7,7,8,8,5,7,7,7,6,5,7,7,7,6,8,7,5,7,8,6,8,5,7,6,6,6,7,6,6,6
NumWas025,12,10,11,10,8,13,11,11,11,11,8,9,8,9,8,7,8,8,11,9,9,9,9,11,8,8,11,9,11,9,7,9,9,12,8,8,7,11,9,9,8,11,9,8,7,9,7,10,10,9,9,12,9,11,12,10,10,9,10,11,11,9,11,7,9,6,11,9,8,6,11,9,9,8,8,11,11,11,10,8,9,8,12,10,8,9,12,11,10,10,10,8,10,10,11,7,6,9,7,9,12,12,8,9,10,9,9,8,9,9,9,9,11,9,9,7,7,7,9,8,7,9,11,9,10,12,11,9,10,10,10,9,7,11,10,12,8,9,7,14,9,12,11,11,8,11,10,12,11,8,9,11,10,11,11,10,7,12,10,10,12,8,11,10,8,9,6,9,11,11,11,10,11,10,7,10,9,10,11,8,12,11,12,9,11,9,9,11,11,9,12,7,12,7,10,10,10,8,10,9
NumWas027,12,10,11,10,8,13,11,11,11,11,8,9,8,9,8,7,8,8,11,9,9,9,9,11,8,8,11,9,11,9,7,9,9,12,8,8,7,11,9,9,8,11,9,8,7,9,7,10,10,9,9,12,9,11,12,10,10,9,10,11,11,9,11,7,9,6,11,9,8,6,11,9,9,8,8,11,11,11,10,8,9,8,12,10,8,9,12,11,10,10,10,8,10,10,11,7,6,9,7,9,12,12,8,9,10,9,9,8,9,9,9,9,11,9,9,7,7,7,9,8,7,9,11,9,10,12,11,9,10,10,10,9,7,11,10,12,8,9,7,14,9,12,11,11,8,11,10,12,11,8,9,11,10,11,11,10,7,12,10,10,12,8,11,10,8,9,6,9,11,11,11,10,11,10,7,10,9,10,11,8,12,11,12,9,11,9,9,11,11,9,12,7,12,7,10,10,10,8,10,9
NumWas028,12,10,11,10,8,13,11,11,11,11,8,9,8,9,8,7,8,8,11,9,9,9,9,11,8,8,11,9,11,9,7,9,9,12,8,8,7,11,9,9,8,11,9,8,7,9,7,10,10,9,9,12,9,11,12,10,10,9,10,11,11,9,11,7,9,6,11,9,8,6,11,9,9,8,8,11,11,11,10,8,9,8,12,10,8,9,12,11,10,10,10,8,10,10,11,7,6,9,7,9,12,12,8,9,10,9,9,8,9,9,9,9,11,9,9,7,7,7,9,8,7,9,11,9,10,12,11,9,10,10,10,9,7,11,10,12,8,9,7,14,9,12,11,11,8,11,10,12,11,8,9,11,10,11,11,10,7,12,10,10,12,8,11,10,8,9,6,9,11,11,11,10,11,10,7,10,9,10,11,8,12,11,12,9,11,9,9,11,11,9,12,7,12,7,10,10,10,8,10,9
NumWas030,12,10,11,10,8,13,11,11,11,11,8,9,8,9,8,7,8,8,11,9,9,9,9,11,8,8,11,9,11,9,7,9,9,12,8,8,7,11,9,9,8,11,9,8,7,9,7,10,10,9,9,12,9,11,12,10,10,9,10,11,11,9,11,7,9,6,11,9,8,6,11,9,9,8,8,11,11,11,10,8,9,8,12,10,8,9,12,11,10,10,10,8,10,10,11,7,6,9,7,9,12,12,8,9,10,9,9,8,9,9,9,9,11,9,9,7,7,7,9,8,7,9,11,9,10,12,11,9,10,10,10,9,7,11,10,12,8,9,7,14,9,12,11,11,8,11,10,12,11,8,9,11,10,11,11,10,7,12,10,10,12,8,11,10,8,9,6,9,11,11,11,10,11,10,7,10,9,10,11,8,12,11,12,9,11,9,9,11,11,9,12,7,12,7,10,10,10,8,10,9
NumWas031,12,10,11,10,8,13,11,11,11,11,8,9,8,9,8,7,8,8,11,9,9,9,9,11,8,8,11,9,11,9,7,9,9,12,8,8,7,11,9,9,8,11,9,8,7,9,7,10,10,9,9,12,9,11,12,10,10,9,10,11,11,9,11,7,9,6,11,9,8,6,11,9,9,8,8,11,11,11,10,8,9,8,12,10,8,9,12,11,10,10,10,8,10,10,11,7,6,9,7,9,12,12,8,9,10,9,9,8,9,9,9,9,11,9,9,7,7,7,9,8,7,9,11,9,10,12,11,9,10,10,10,9,7,11,10,12,8,9,7,14,9,12,11,11,8,11,10,12,11,8,9,11,10,11,11,10,7,12,10,10,12,8,11,10,8,9,6,9,11,11,11,10,11,10,7,10,9,10,11,8,12,11,12,9,11,9,9,11,11,9,12,7,12,7,10,10,10,8,10,9
NumWas12R,12,10,11,10,8,13,11,11,11,11,8,9,8,9,8,7,8,8,11,9,9,9,9,11,8,8,11,9,11,9,7,9,9,12,8,8,7,11,9,9,8,11,9,8,7,9,7,10,10,9,9,12,9,11,12,10,10,9,10,11,11,9,11,7,9,6,11,9,8,6,11,9,9,8,8,11,11,11,10,8,9,8,12,10,8,9,12,11,10,10,10,8,10,10,11,7,6,9,7,9,12,12,8,9,10,9,9,8,9,9,9,9,11,9,9,7,7,7,9,8,7,9,11,9,10,12,11,9,10,10,10,9,7,11,10,12,8,9,7,14,9,12,11,11,8,11,10,12,11,8,9,11,10,11,11,10,7,12,10,10,12,8,11,10,8,9,6,9,11,11,11,10,11,10,7,10,9,10,11,8,12,11,12,9,11,9,9,11,11,9,12,7,12,7,10,10,10,8,10,9
NumWas20R,12,10,11,10,8,13,11,11,11,11,8,9,8,9,8,7,8,8,11,9,9,9,9,11,8,8,11,9,11,9,7,9,9,12,8,8,7,11,9,9,8,11,9,8,7,9,7,10,10,9,9,12,9,11,12,10,10,9,10,11,11,9,11,7,9,6,11,9,8,6,11,9,9,8,8,11,11,11,10,8,9,8,12,10,8,9,12,11,10,10,10,8,10,10,11,7,6,9,7,9,12,12,8,9,10,9,9,8,9,9,9,9,11,9,9,7,7,7,9,8,7,9,11,9,10,12,11,9,10,10,10,9,7,11,10,12,8,9,7,14,9,12,11,11,8,11,10,12,11,8,9,11,10,11,11,10,7,12,10,10,12,8,11,10,8,9,6,9,11,11,11,10,11,10,7,10,9,10,11,8,12,11,12,9,11,9,9,11,11,9,12,7,12,7,10,10,10,8,10,9
NumWas25R,12,10,11,10,8,13,11,11,11,11,8,9,8,9,8,7,8,8,11,9,9,9,9,11,8,8,11,9,11,9,7,9,9,12,8,8,7,11,9,9,8,11,9,8,7,9,7,10,10,9,9,12,9,11,12,10,10,9,10,11,11,9,11,7,9,6,11,9,8,6,11,9,9,8,8,11,11,11,10,8,9,8,12,10,8,9,12,11,10,10,10,8,10,10,11,7,6,9,7,9,12,12,8,9,10,9,9,8,9,9,9,9,11,9,9,7,7,7,9,8,7,9,11,9,10,12,11,9,10,10,10,9,7,11,10,12,8,9,7,14,9,12,11,11,8,11,10,12,11,8,9,11,10,11,11,10,7,12,10,10,12,8,11,10,8,9,6,9,11,11,11,10,11,10,7,10,9,10,11,8,12,11,12,9,11,9,9,11,11,9,12,7,12,7,10,10,10,8,10,9
NumWas25c,12,10,11,10,8,13,11,11,11,11,8,9,8,9,8,7,8,8,11,9,9,9,9,11,8,8,11,9,11,9,7,9,9,12,8,8,7,11,9,9,8,11,9,8,7,9,7,10,10,9,9,12,9,11,12,10,10,9,10,11,11,9,11,7,9,6,11,9,8,6,11,9,9,8,8,11,11,11,10,8,9,8,12,10,8,9,12,11,10,10,10,8,10,10,11,7,6,9,7,9,12,12,8,9,10,9,9,8,9,9,9,9,11,9,9,7,7,7,9,8,7,9,11,9,10,12,11,9,10,10,10,9,7,11,10,12,8,9,7,14,9,12,11,11,8,11,10,12,11,8,9,11,10,11,11,10,7,12,10,10,12,8,11,10,8,9,6,9,11,11,11,10,11,10,7,10,9,10,11,8,12,11,12,9,11,9,9,11,11,9,12,7,12,7,10,10,10,8,10,9
NumWas27R,12,10,11,10,8,13,11,11,11,11,8,9,8,9,8,7,8,8,11,9,9,9,9,11,8,8,11,9,11,9,7,9,9,12,8,8,7,11,9,9,8,11,9,8,7,9,7,10,10,9,9,12,9,11,12,10,10,9,10,11,11,9,11,7,9,6,11,9,8,6,11,9,9,8,8,11,11,11,10,8,9,8,12,10,8,9,12,11,10,10,10,8,10,10,11,7,6,9,7,9,12,12,8,9,10,9,9,8,9,9,9,9,11,9,9,7,7,7,9,8,7,9,11,9,10,12,11,9,10,10,10,9,7,11,10,12,8,9,7,14,9,12,11,11,8,11,10,12,11,8,9,11,10,11,11,10,7,12,10,10,12,8,11,10,8,9,6,9,11,11,11,10,11,10,7,10,9,10,11,8,12,11,12,9,11,9,9,11,11,9,12,7,12,7,10,10,10,8,10,9
NumWas30R,12,10,11,10,8,13,11,11,11,11,8,9,8,9,8,7,8,8,11,9,9,9,9,11,8,8,11,9,11,9,7,9,9,12,8,8,7,11,9,9,8,11,9,8,7,9,7,10,10,9,9,12,9,11,12,10,10,9,10,11,11,9,11,7,9,6,11,9,8,6,11,9,9,8,8,11,11,11,10,8,9,8,12,10,8,9,12,11,10,10,10,8,10,10,11,7,6,9,7,9,12,12,8,9,10,9,9,8,9,9,9,9,11,9,9,7,7,7,9,8,7,9,11,9,10,12,11,9,10,10,10,9,7,11,10,12,8,9,7,14,9,12,11,11,8,11,10,12,11,8,9,11,10,11,11,10,7,12,10,10,12,8,11,10,8,9,6,9,11,11,11,10,11,10,7,10,9,10,11,8,12,11,12,9,11,9,9,11,11,9,12,7,12,7,10,10,10,8,10,9
NumWas31R,12,10,11,10,8,13,11,11,11,11,8,9,8,9,8,7,8,8,11,9,9,9,9,11,8,8,11,9,11,9,7,9,9,12,8,8,7,11,9,9,8,11,9,8,7,9,7,10,10,9,9,12,9,11,12,10,10,9,10,11,11,9,11,7,9,6,11,9,8,6,11,9,9,8,8,11,11,11,10,8,9,8,12,10,8,9,12,11,10,10,10,8,10,10,11,7,6,9,7,9,12,12,8,9,10,9,9,8,9,9,9,9,11,9,9,7,7,7,9,8,7,9,11,9,10,12,11,9,10,10,10,9,7,11,10,12,8,9,7,14,9,12,11,11,8,11,10,12,11,8,9,11,10,11,11,10,7,12,10,10,12,8,11,10,8,9,6,9,11,11,11,10,11,10,7,10,9,10,11,8,12,11,12,9,11,9,9,11,11,9,12,7,12,7,10,10,10,8,10,9
SNoTri2b,11,8,9,8,6,11,10,9,9,9,6,7,6,7,7,6,7,7,9,8,7,8,8,9,7,6,9,7,9,7,6,8,7,10,7,7,6,9,8,7,7,10,7,7,6,8,6,8,8,8,8,10,8,10,10,8,8,7,8,9,10,8,9,5,8,5,10,8,6,5,9,8,8,7,7,10,9,10,9,6,8,6,10,8,6,7,10,9,8,9,9,7,9,9,9,6,5,8,6,7,10,10,6,8,9,7,7,7,8,7,8,7,9,7,8,6,5,6,8,7,5,8,9,8,9,11,10,7,8,9,8,8,5,10,8,10,7,7,5,12,7,10,10,10,7,9,9,10,9,7,7,9,9,10,9,8,6,10,9,9,10,6,10,8,7,7,5,7,9,9,9,9,9,9,5,8,8,8,9,7,10,9,10,8,10,8,7,9,10,8,10,6,10,6,8,9,9,7,8,7
SnoMic046,6,5,6,5,3,7,6,5,7,5,4,5,5,4,5,4,5,6,6,6,4,5,4,6,5,3,5,6,5,4,4,6,4,7,4,3,5,5,5,4,5,7,4,5,4,6,3,5,5,5,6,5,4,6,7,5,6,4,5,5,6,5,5,4,5,3,5,5,3,4,6,4,4,3,6,6,5,6,6,3,4,3,6,6,4,5,5,6,6,6,6,5,4,4,5,4,4,5,4,5,6,7,4,6,6,6,5,4,5,4,6,6,5,5,4,4,3,4,5,4,4,6,7,5,5,6,7,5,5,5,4,4,3,6,5,6,5,5,3,7,4,6,6,6,4,5,5,5,6,6,4,6,5,6,5,5,4,6,5,5,6,4,7,4,4,5,3,4,6,5,6,6,6,6,3,5,6,5,4,3,5,6,5,4,6,6,4,5,6,5,7,4,5,4,4,5,5,4,5,4
SnoMic047,6,5,6,5,3,7,6,5,7,5,4,5,5,4,5,4,5,6,6,6,4,5,4,6,5,3,5,6,5,4,4,6,4,7,4,3,5,5,5,4,5,7,4,5,4,6,3,5,5,5,6,5,4,6,7,5,6,4,5,5,6,5,5,4,5,3,5,5,3,4,6,4,4,3,6,6,5,6,6,3,4,3,6,6,4,5,5,6,6,6,6,5,4,4,5,4,4,5,4,5,6,7,4,6,6,6,5,4,5,4,6,6,5,5,4,4,3,4,5,4,4,6,7,5,5,6,7,5,5,5,4,4,3,6,5,6,5,5,3,7,4,6,6,6,4,5,5,5,6,6,4,6,5,6,5,5,4,6,5,5,6,4,7,4,4,5,3,4,6,5,6,6,6,6,3,5,6,5,4,3,5,6,5,4,6,6,4,5,6,5,7,4,5,4,4,5,5,4,5,4
SnoMic048,6,5,6,5,3,7,6,5,7,5,4,5,5,4,5,4,5,6,6,6,4,5,4,6,5,3,5,6,5,4,4,6,4,7,4,3,5,5,5,4,5,7,4,5,4,6,3,5,5,5,6,5,4,6,7,5,6,4,5,5,6,5,5,4,5,3,5,5,3,4,6,4,4,3,6,6,5,6,6,3,4,3,6,6,4,5,5,6,6,6,6,5,4,4,5,4,4,5,4,5,6,7,4,6,6,6,5,4,5,4,6,6,5,5,4,4,3,4,5,4,4,6,7,5,5,6,7,5,5,5,4,4,3,6,5,6,5,5,3,7,4,6,6,6,4,5,5,5,6,6,4,6,5,6,5,5,4,6,5,5,6,4,7,4,4,5,3,4,6,5,6,6,6,6,3,5,6,5,4,3,5,6,5,4,6,6,4,5,6,5,7,4,5,4,4,5,5,4,5,4
SnoMic051,6,5,6,5,3,7,6,5,7,5,4,5,5,4,5,4,5,6,6,6,4,5,4,6,5,3,5,6,5,4,4,6,4,7,4,3,5,5,5,4,5,7,4,5,4,6,3,5,5,5,6,5,4,6,7,5,6,4,5,5,6,5,5,4,5,3,5,5,3,4,6,4,4,3,6,6,5,6,6,3,4,3,6,6,4,5,5,6,6,6,6,5,4,4,5,4,4,5,4,5,6,7,4,6,6,6,5,4,5,4,6,6,5,5,4,4,3,4,5,4,4,6,7,5,5,6,7,5,5,5,4,4,3,6,5,6,5,5,3,7,4,6,6,6,4,5,5,5,6,6,4,6,5,6,5,5,4,6,5,5,6,4,7,4,4,5,3,4,6,5,6,6,6,6,3,5,6,5,4,3,5,6,5,4,6,6,4,5,6,5,7,4,5,4,4,5,5,4,5,4
SnoMic052,6,5,6,5,3,7,6,5,7,5,4,5,5,4,5,4,5,6,6,6,4,5,4,6,5,3,5,6,5,4,4,6,4,7,4,3,5,5,5,4,5,7,4,5,4,6,3,5,5,5,6,5,4,6,7,5,6,4,5,5,6,5,5,4,5,3,5,5,3,4,6,4,4,3,6,6,5,6,6,3,4,3,6,6,4,5,5,6,6,6,6,5,4,4,5,4,4,5,4,5,6,7,4,6,6,6,5,4,5,4,6,6,5,5,4,4,3,4,5,4,4,6,7,5,5,6,7,5,5,5,4,4,3,6,5,6,5,5,3,7,4,6,6,6,4,5,5,5,6,6,4,6,5,6,5,5,4,6,5,5,6,4,7,4,4,5,3,4,6,5,6,6,6,6,3,5,6,5,4,3,5,6,5,4,6,6,4,5,6,5,7,4,5,4,4,5,5,4,5,4
SnoMic052b,6,5,6,5,3,7,6,5,7,5,4,5,5,4,5,4,5,6,6,6,4,5,4,6,5,3,5,6,5,4,4,6,4,7,4,3,5,5,5,4,5,7,4,5,4,6,3,5,5,5,6,5,4,6,7,5,6,4,5,5,6,5,5,4,5,3,5,5,3,4,6,4,4,3,6,6,5,6,6,3,4,3,6,6,4,5,5,6,6,6,6,5,4,4,5,4,4,5,4,5,6,7,4,6,6,6,5,4,5,4,6,6,5,5,4,4,3,4,5,4,4,6,7,5,5,6,7,5,5,5,4,4,3,6,5,6,5,5,3,7,4,6,6,6,4,5,5,5,6,6,4,6,5,6,5,5,4,6,5,5,6,4,7,4,4,5,3,4,6,5,6,6,6,6,3,5,6,5,4,3,5,6,5,4,6,6,4,5,6,5,7,4,5,4,4,5,5,4,5,4
SnoMic054,6,5,6,5,3,7,6,5,7,5,4,5,5,4,5,4,5,6,6,6,4,5,4,6,5,3,5,6,5,4,4,6,4,7,4,3,5,5,5,4,5,7,4,5,4,6,3,5,5,5,6,5,4,6,7,5,6,4,5,5,6,5,5,4,5,3,5,5,3,4,6,4,4,3,6,6,5,6,6,3,4,3,6,6,4,5,5,6,6,6,6,5,4,4,5,4,4,5,4,5,6,7,4,6,6,6,5,4,5,4,6,6,5,5,4,4,3,4,5,4,4,6,7,5,5,6,7,5,5,5,4,4,3,6,5,6,5,5,3,7,4,6,6,6,4,5,5,5,6,6,4,6,5,6,5,5,4,6,5,5,6,4,7,4,4,5,3,4,6,5,6,6,6,6,3,5,6,5,4,3,5,6,5,4,6,6,4,5,6,5,7,4,5,4,4,5,5,4,5,4
